,timestamp,Open,High,Low,Close,Volume
0,2015-01-01 00:00:00,0.0,0.0,0.0,1258.6,0.0
1,2015-01-02 00:00:00,0.0,0.0,0.0,1271.55,0.0
2,2015-01-05 00:00:00,0.0,0.0,0.0,1266.45,0.0
3,2015-01-06 00:00:00,0.0,0.0,0.0,1251.35,0.0
4,2015-01-07 00:00:00,0.0,0.0,0.0,1271.5,0.0
5,2015-01-08 00:00:00,0.0,0.0,0.0,1340.65,0.0
6,2015-01-09 00:00:00,0.0,0.0,0.0,1360.95,0.0
7,2015-01-12 00:00:00,0.0,0.0,0.0,1371.0,0.0
8,2015-01-13 00:00:00,0.0,0.0,0.0,1392.95,0.0
9,2015-01-14 00:00:00,0.0,0.0,0.0,1391.2,0.0
10,2015-01-15 00:00:00,0.0,0.0,0.0,1400.4,0.0
11,2015-01-16 00:00:00,0.0,0.0,0.0,1395.35,0.0
12,2015-01-19 00:00:00,0.0,0.0,0.0,1389.45,0.0
13,2015-01-20 00:00:00,0.0,0.0,0.0,1395.7,0.0
14,2015-01-21 00:00:00,0.0,0.0,0.0,1388.15,0.0
15,2015-01-22 00:00:00,0.0,0.0,0.0,1387.65,0.0
16,2015-01-23 00:00:00,0.0,0.0,0.0,1385.3,0.0
17,2015-01-27 00:00:00,0.0,0.0,0.0,1388.35,0.0
18,2015-01-28 00:00:00,0.0,0.0,0.0,1351.15,0.0
19,2015-01-29 00:00:00,0.0,0.0,0.0,1331.4,0.0
20,2015-01-30 00:00:00,0.0,0.0,0.0,1322.2,0.0
21,2015-02-02 00:00:00,0.0,0.0,0.0,1352.35,0.0
22,2015-02-03 00:00:00,0.0,0.0,0.0,1306.3,0.0
23,2015-02-04 00:00:00,0.0,0.0,0.0,1291.5,0.0
24,2015-02-05 00:00:00,0.0,0.0,0.0,1287.9,0.0
25,2015-02-06 00:00:00,0.0,0.0,0.0,1266.9,0.0
26,2015-02-09 00:00:00,0.0,0.0,0.0,1266.25,0.0
27,2015-02-10 00:00:00,0.0,0.0,0.0,1285.75,0.0
28,2015-02-11 00:00:00,0.0,0.0,0.0,1298.7,0.0
29,2015-02-12 00:00:00,0.0,0.0,0.0,1296.6,0.0
30,2015-02-13 00:00:00,0.0,0.0,0.0,1309.5,0.0
31,2015-02-16 00:00:00,0.0,0.0,0.0,1292.45,0.0
32,2015-02-18 00:00:00,0.0,0.0,0.0,1307.8,0.0
33,2015-02-19 00:00:00,0.0,0.0,0.0,1307.25,0.0
34,2015-02-20 00:00:00,0.0,0.0,0.0,1298.25,0.0
35,2015-02-23 00:00:00,0.0,0.0,0.0,1316.85,0.0
36,2015-02-24 00:00:00,0.0,0.0,0.0,1350.3,0.0
37,2015-02-25 00:00:00,0.0,0.0,0.0,1342.55,0.0
38,2015-02-26 00:00:00,0.0,0.0,0.0,1333.35,0.0
39,2015-02-27 00:00:00,0.0,0.0,0.0,1337.75,0.0
40,2015-02-28 00:00:00,0.0,0.0,0.0,1397.05,0.0
41,2015-03-02 00:00:00,0.0,0.0,0.0,1404.7,0.0
42,2015-03-03 00:00:00,0.0,0.0,0.0,1408.7,0.0
43,2015-03-04 00:00:00,0.0,0.0,0.0,1410.25,0.0
44,2015-03-05 00:00:00,0.0,0.0,0.0,1412.25,0.0
45,2015-03-09 00:00:00,0.0,0.0,0.0,1364.6,0.0
46,2015-03-10 00:00:00,0.0,0.0,0.0,1347.8,0.0
47,2015-03-11 00:00:00,0.0,0.0,0.0,1375.9,0.0
48,2015-03-12 00:00:00,0.0,0.0,0.0,1370.0,0.0
49,2015-03-13 00:00:00,0.0,0.0,0.0,1341.25,0.0
50,2015-03-16 00:00:00,0.0,0.0,0.0,1314.95,0.0
51,2015-03-17 00:00:00,0.0,0.0,0.0,1339.65,0.0
52,2015-03-18 00:00:00,0.0,0.0,0.0,1342.9,0.0
53,2015-03-19 00:00:00,0.0,0.0,0.0,1325.7,0.0
54,2015-03-20 00:00:00,0.0,0.0,0.0,1339.7,0.0
55,2015-03-23 00:00:00,0.0,0.0,0.0,1335.85,0.0
56,2015-03-24 00:00:00,0.0,0.0,0.0,1340.75,0.0
57,2015-03-25 00:00:00,0.0,0.0,0.0,1326.55,0.0
58,2015-03-26 00:00:00,0.0,0.0,0.0,1305.4,0.0
59,2015-03-27 00:00:00,0.0,0.0,0.0,1299.15,0.0
60,2015-03-30 00:00:00,0.0,0.0,0.0,1311.85,0.0
61,2015-03-31 00:00:00,0.0,0.0,0.0,1313.25,0.0
62,2015-04-01 00:00:00,0.0,0.0,0.0,1361.05,0.0
63,2015-04-06 00:00:00,0.0,0.0,0.0,1397.6,0.0
64,2015-04-07 00:00:00,0.0,0.0,0.0,1386.85,0.0
65,2015-04-08 00:00:00,0.0,0.0,0.0,1371.6,0.0
66,2015-04-09 00:00:00,0.0,0.0,0.0,1430.6,0.0
67,2015-04-10 00:00:00,0.0,0.0,0.0,1422.4,0.0
68,2015-04-13 00:00:00,0.0,0.0,0.0,1445.6,0.0
