,Date,Open,High,Low,Close,Volume,Turnover
44,2010-03-09,9118.7,9177.0,9073.5,9138.2,16236278.0,14099100000.0
45,2010-03-10,9136.25,9156.0,9074.0,9119.25,15159557.0,12532500000.0
46,2010-03-11,9114.65,9219.2,9087.35,9186.85,13510984.0,11444800000.0
47,2010-03-12,9201.15,9230.0,9145.6,9172.9,12581598.0,11130400000.0
48,2010-03-15,9118.2,9146.2,9056.15,9085.5,10800991.0,8625400000.0
49,2010-03-16,9071.0,9121.95,8986.75,9102.95,11514299.0,10111200000.0
50,2010-03-17,9162.45,9221.05,9142.0,9188.4,16157111.0,12136700000.0
51,2010-03-18,9214.1,9287.6,9172.05,9252.3,13951482.0,12119200000.0
52,2010-03-19,9293.7,9294.1,9231.9,9270.8,11095350.0,10201100000.0
53,2010-03-22,9171.2,9240.85,9066.7,9186.95,13898909.0,12281500000.0
54,2010-03-23,9192.45,9257.9,9166.4,9222.9,13720455.0,11947900000.0
55,2010-03-25,9191.4,9342.0,9165.5,9318.25,23038698.0,17361600000.0
56,2010-03-26,9331.65,9473.2,9321.5,9456.2,15949000.0,13386800000.0
57,2010-03-29,9452.1,9578.5,9452.1,9517.6,15054228.0,12392900000.0
58,2010-03-30,9558.95,9587.65,9461.25,9470.3,13567250.0,11345400000.0
59,2010-03-31,9509.85,9537.45,9440.35,9459.6,12860458.0,11154200000.0
60,2010-04-01,9464.15,9523.4,9445.55,9507.75,10367373.0,9125000000.0
61,2010-04-05,9593.55,9708.9,9582.0,9698.6,14913546.0,12218200000.0
62,2010-04-06,9732.6,9772.4,9674.1,9728.2,21797034.0,13869300000.0
63,2010-04-07,9778.5,9793.2,9639.85,9681.05,21601793.0,15988000000.0
64,2010-04-08,9676.7,9676.7,9492.3,9520.0,13733134.0,11703800000.0
65,2010-04-09,9538.0,9686.25,9538.0,9656.5,12134046.0,11222400000.0
66,2010-04-12,9661.2,9667.4,9547.6,9575.45,10825715.0,9757000000.0
67,2010-04-13,9565.05,9565.35,9453.55,9483.0,12489918.0,11848900000.0
68,2010-04-15,9501.6,9575.25,9330.8,9344.6,16781801.0,14210300000.0
69,2010-04-16,9345.5,9410.15,9266.15,9353.75,14024845.0,11205900000.0
70,2010-04-19,9273.85,9357.05,9206.0,9302.9,12008514.0,10434200000.0
71,2010-04-20,9314.55,9501.85,9314.55,9446.1,17263565.0,15369300000.0
72,2010-04-21,9477.1,9574.55,9477.1,9555.3,17323311.0,16415600000.0
73,2010-04-22,9534.05,9739.1,9500.15,9623.25,23562266.0,26787200000.0
74,2010-04-23,9653.15,9824.95,9653.15,9813.3,21085662.0,17816300000.0
75,2010-04-26,9890.8,9920.45,9824.75,9839.15,18036619.0,16449200000.0
76,2010-04-27,9827.0,9827.0,9744.7,9756.45,10979860.0,9872300000.0
77,2010-04-28,9630.35,9723.35,9603.5,9634.9,15025215.0,13534800000.0
78,2010-04-29,9652.6,9822.05,9652.6,9803.8,20643625.0,18506400000.0
79,2010-04-30,9809.4,9923.15,9809.4,9870.35,18705008.0,13946700000.0
80,2010-05-03,9809.4,9863.45,9741.5,9775.5,13289323.0,9548000000.0
81,2010-05-04,9816.6,9837.7,9607.45,9623.7,13632832.0,11847000000.0
82,2010-05-05,9461.35,9609.45,9454.75,9581.85,18029270.0,14335400000.0
83,2010-05-06,9588.85,9627.45,9449.75,9582.0,13828188.0,11882200000.0
84,2010-05-07,9426.65,9444.05,9239.8,9276.1,16890683.0,14519300000.0
85,2010-05-10,9419.5,9684.4,9402.05,9656.25,17358082.0,14222800000.0
86,2010-05-11,9683.2,9733.8,9593.55,9626.1,15580695.0,14502300000.0
87,2010-05-12,9640.8,9740.85,9587.1,9722.2,16193593.0,14591100000.0
88,2010-05-13,9788.35,9849.05,9748.85,9773.35,15143282.0,13838900000.0
89,2010-05-14,9738.15,9762.15,9548.2,9589.05,15791023.0,18015400000.0
90,2010-05-17,9485.35,9551.05,9303.75,9526.5,18822193.0,17273300000.0
91,2010-05-18,9522.15,9572.05,9430.7,9492.25,14357782.0,14780500000.0
92,2010-05-19,9408.7,9408.7,9075.0,9108.35,24421464.0,22007300000.0
93,2010-05-20,9208.3,9251.95,9108.2,9174.6,15807610.0,14395000000.0
94,2010-05-21,9151.3,9174.9,8969.2,9135.7,14349350.0,12662100000.0
95,2010-05-24,9524.5,9524.5,9044.55,9087.25,11950621.0,10917200000.0
96,2010-05-25,9023.6,9023.6,8806.65,8851.75,15162573.0,12388000000.0
97,2010-05-26,8911.4,9037.65,8911.4,9027.6,15773764.0,13848100000.0
98,2010-05-27,9007.3,9292.15,8954.35,9258.45,19962141.0,18063900000.0
99,2010-05-28,9285.95,9383.95,9215.6,9312.6,14073755.0,12096000000.0
100,2010-05-31,9305.55,9385.3,9257.65,9363.7,11568935.0,9502400000.0
101,2010-06-01,9331.85,9334.3,9093.15,9119.05,14957346.0,12102100000.0
102,2010-06-02,9164.05,9220.2,9083.65,9192.45,11618027.0,10477800000.0
103,2010-06-03,9290.35,9404.1,9288.5,9387.7,12683943.0,10684500000.0
104,2010-06-04,9402.8,9490.95,9363.3,9455.95,14062995.0,12301700000.0
105,2010-06-07,9221.8,9328.15,9192.7,9292.6,12289028.0,11608600000.0
106,2010-06-08,9291.25,9387.1,9143.5,9185.3,14078171.0,12420700000.0
107,2010-06-09,9195.9,9341.3,9182.45,9238.2,12035977.0,12163600000.0
108,2010-06-10,9233.55,9367.45,9215.35,9346.45,12919251.0,13587900000.0
109,2010-06-11,9428.85,9463.05,9386.7,9451.75,12236838.0,12344000000.0
110,2010-06-14,9496.35,9549.9,9468.75,9534.1,14233098.0,9069500000.0
111,2010-06-15,9524.9,9566.3,9422.95,9554.4,9892853.0,8947000000.0
112,2010-06-16,9629.65,9629.65,9527.4,9588.9,11870067.0,11520900000.0
113,2010-06-17,9582.95,9636.8,9446.3,9613.4,19899968.0,18464800000.0
114,2010-06-18,9600.7,9611.55,9544.3,9576.25,12248783.0,12230800000.0
115,2010-06-21,9626.4,9793.15,9626.4,9758.05,13556781.0,11868400000.0
116,2010-06-22,9739.05,9762.6,9665.3,9675.5,10095247.0,9012200000.0
117,2010-06-23,9622.75,9744.15,9622.1,9718.95,9938750.0,9307800000.0
118,2010-06-24,9706.9,9731.5,9617.7,9673.6,34645769.0,27153100000.0
119,2010-06-25,9627.6,9627.6,9429.7,9451.1,12227451.0,11585100000.0
120,2010-06-28,9456.1,9551.9,9436.75,9542.2,10187191.0,8815600000.0
121,2010-06-29,9513.05,9513.05,9348.4,9381.4,13263247.0,11584600000.0
122,2010-06-30,9344.0,9486.75,9301.4,9464.6,14983170.0,12923700000.0
123,2010-07-01,9403.95,9412.8,9303.05,9349.4,12190474.0,11052600000.0
124,2010-07-02,9363.6,9410.3,9330.3,9357.15,10010150.0,8323800000.0
125,2010-07-05,9335.45,9415.85,9312.1,9385.35,6291482.0,5133300000.0
126,2010-07-06,9388.7,9564.8,9383.25,9550.9,10627115.0,8996600000.0
127,2010-07-07,9534.95,9534.95,9430.5,9449.25,9047835.0,7458100000.0
128,2010-07-08,9516.7,9615.15,9516.7,9566.6,11939493.0,9569700000.0
129,2010-07-09,9616.6,9726.5,9616.6,9713.7,13834001.0,11997500000.0
130,2010-07-12,9745.9,9864.4,9745.9,9850.6,13341431.0,13376300000.0
131,2010-07-13,9737.65,9940.75,9737.65,9931.6,12332271.0,11246400000.0
132,2010-07-14,10009.0,10061.95,9928.4,9956.65,14308675.0,14234300000.0
133,2010-07-15,9967.25,9995.75,9885.55,9932.1,13773357.0,12180300000.0
134,2010-07-16,9951.3,10026.25,9941.7,10013.45,14872609.0,12842200000.0
135,2010-07-19,10001.9,10078.4,9956.65,10032.5,17400936.0,13096100000.0
136,2010-07-20,10081.75,10106.85,9949.05,9976.0,10718128.0,8517400000.0
137,2010-07-21,10003.5,10037.5,9940.95,9992.15,12385763.0,9962800000.0
138,2010-07-22,9954.9,10069.2,9914.85,10060.25,16595679.0,13241400000.0
139,2010-07-23,10088.25,10120.6,10034.45,10093.9,16948858.0,15926400000.0
140,2010-07-26,10108.9,10152.5,9998.95,10024.0,10968776.0,10061800000.0
141,2010-07-27,10035.65,10128.6,9951.55,10090.65,13667176.0,14965500000.0
142,2010-07-28,10093.9,10117.0,10024.4,10068.15,11912415.0,11339100000.0
143,2010-07-29,10038.6,10207.2,10032.05,10179.7,18235758.0,16833500000.0
144,2010-07-30,10152.5,10243.9,10116.7,10161.0,20039922.0,17700100000.0
145,2010-08-02,10258.35,10436.4,10255.4,10411.5,19563962.0,18728100000.0
146,2010-08-03,10452.15,10542.9,10448.15,10502.65,18339489.0,17101200000.0
147,2010-08-04,10511.05,10525.85,10412.65,10489.3,13149823.0,12668000000.0
148,2010-08-05,10444.6,10539.65,10441.5,10454.9,14691422.0,15562600000.0
149,2010-08-06,10442.25,10476.7,10364.95,10383.65,11555552.0,10821900000.0
150,2010-08-09,10407.55,10534.0,10393.5,10524.1,10940788.0,10961200000.0
151,2010-08-10,10507.45,10578.85,10473.55,10519.95,14302448.0,14671000000.0
152,2010-08-11,10506.05,10545.5,10391.9,10428.65,11714795.0,11718200000.0
153,2010-08-12,10308.15,10614.2,10308.15,10583.65,20921223.0,28241200000.0
154,2010-08-13,10603.9,10782.2,10603.9,10737.35,18610635.0,21127100000.0
155,2010-08-16,10732.05,10778.25,10645.45,10680.55,15197503.0,12803300000.0
156,2010-08-17,10709.15,10810.3,10705.65,10770.25,23593222.0,15644900000.0
157,2010-08-18,10790.85,10931.65,10756.55,10894.05,22541989.0,17557800000.0
158,2010-08-19,10920.4,11126.95,10895.85,11110.5,19154382.0,16775400000.0
159,2010-08-20,11058.55,11105.0,11005.5,11033.75,12970858.0,10357000000.0
160,2010-08-23,11024.5,11115.55,10971.7,11095.5,11134368.0,11270900000.0
161,2010-08-24,11082.95,11125.8,10979.5,11043.0,14385823.0,14767400000.0
162,2010-08-25,10993.0,11029.25,10917.1,10937.85,13865187.0,12234500000.0
163,2010-08-26,10941.8,11042.15,10941.8,10981.7,17354648.0,18814500000.0
164,2010-08-27,11003.25,11003.25,10681.6,10727.45,10660393.0,10739500000.0
165,2010-08-30,10834.4,10873.3,10671.45,10747.25,8408252.0,7894600000.0
166,2010-08-31,10699.05,10771.0,10653.3,10746.35,12296930.0,11521300000.0
167,2010-09-01,10761.65,10895.55,10761.65,10879.75,12343231.0,12019000000.0
168,2010-09-02,10931.4,11001.65,10931.4,10980.6,13273819.0,11797800000.0
169,2010-09-03,10992.15,11017.15,10938.9,10991.2,9153616.0,7638800000.0
170,2010-09-06,11033.6,11261.15,11033.6,11218.8,12335466.0,13513800000.0
171,2010-09-07,11236.65,11247.15,11156.85,11192.95,10440782.0,10591400000.0
172,2010-09-08,11110.35,11256.2,11099.3,11190.05,17096298.0,15202500000.0
173,2010-09-09,11223.65,11468.75,11223.65,11446.7,29004253.0,22945100000.0
174,2010-09-13,11489.5,11905.2,11489.5,11872.85,31202595.0,30533900000.0
175,2010-09-14,11902.8,12042.6,11893.35,11928.35,22597490.0,22654600000.0
176,2010-09-15,11917.45,12022.35,11917.45,11987.6,25260118.0,20383800000.0
177,2010-09-16,11960.65,12236.85,11960.6,12032.05,31281572.0,27862000000.0
178,2010-09-17,12071.7,12175.8,12037.35,12104.1,16052377.0,15751000000.0
179,2010-09-20,12109.05,12291.0,12067.4,12251.2,16226910.0,14734900000.0
180,2010-09-21,12288.1,12335.1,12173.2,12244.95,20158921.0,19876700000.0
181,2010-09-22,12248.1,12340.0,12177.8,12305.7,25678463.0,21330400000.0
182,2010-09-23,12312.55,12327.8,12111.4,12146.3,17429935.0,13775600000.0
183,2010-09-24,12083.3,12287.95,12068.4,12263.55,23947426.0,17413000000.0
184,2010-09-27,12323.45,12363.35,12227.75,12253.2,15352362.0,13538200000.0
185,2010-09-28,12242.75,12295.85,12163.35,12272.4,15925221.0,16411300000.0
186,2010-09-29,12324.5,12342.55,12220.9,12237.55,15064178.0,14512100000.0
187,2010-09-30,12210.75,12410.6,12178.9,12366.35,20082897.0,25722100000.0
188,2010-10-01,12390.9,12579.95,12376.25,12556.75,18478058.0,16357600000.0
189,2010-10-04,12605.45,12738.5,12605.45,12651.3,16796777.0,14247900000.0
190,2010-10-05,12638.85,12679.25,12572.25,12596.5,14416190.0,13103300000.0
191,2010-10-06,12647.25,12728.95,12588.95,12629.2,18207251.0,13927600000.0
192,2010-10-07,12638.4,12650.25,12512.85,12536.6,14901666.0,11948100000.0
193,2010-10-08,12560.9,12586.7,12414.8,12473.4,15985175.0,14236800000.0
194,2010-10-11,12514.9,12592.0,12457.55,12513.0,12342404.0,13184200000.0
195,2010-10-12,12517.2,12521.8,12371.4,12461.8,12746500.0,12179000000.0
196,2010-10-13,12494.7,12763.7,12459.2,12745.0,20461379.0,18485100000.0
197,2010-10-14,12785.95,12827.35,12532.4,12598.85,15086656.0,13016900000.0
198,2010-10-15,12615.5,12629.45,12324.4,12346.45,14571091.0,15356300000.0
199,2010-10-18,12451.55,12451.55,12149.55,12331.3,18753597.0,21166800000.0
200,2010-10-19,12415.0,12535.85,12212.35,12245.65,20390525.0,17784900000.0
201,2010-10-20,12214.75,12302.7,12139.9,12176.5,23449468.0,15007400000.0
202,2010-10-21,12219.0,12458.15,12190.5,12435.8,27946747.0,21646100000.0
203,2010-10-22,12480.2,12486.55,12298.15,12384.8,19645795.0,16050300000.0
204,2010-10-25,12423.35,12580.5,12397.4,12424.7,15686391.0,13964300000.0
205,2010-10-26,12427.55,12435.7,12314.65,12332.65,13965782.0,13331900000.0
206,2010-10-27,12324.85,12331.1,12097.85,12182.65,24265786.0,16339600000.0
207,2010-10-28,12226.7,12291.15,12052.05,12105.3,48900043.0,36925700000.0
208,2010-10-29,12145.7,12396.7,11955.55,12330.75,32308131.0,24049500000.0
209,2010-11-01,12485.5,12779.65,12485.5,12734.9,22823084.0,22414000000.0
210,2010-11-02,12749.95,12844.5,12685.25,12770.9,17853957.0,16896300000.0
211,2010-11-03,12843.95,12958.1,12843.95,12891.8,17446250.0,15019600000.0
212,2010-11-04,12987.3,13204.55,12952.15,13182.9,22472451.0,17845800000.0
213,2010-11-05,13246.05,13303.6,13243.25,13268.7,4450967.0,3176200000.0
214,2010-11-08,13288.05,13301.45,13078.9,13105.1,19890249.0,20279200000.0
215,2010-11-09,13023.85,13171.1,12950.7,13121.35,21321066.0,26306900000.0
216,2010-11-10,13092.9,13098.75,12980.85,13007.1,20707745.0,18259900000.0
217,2010-11-11,13014.2,13068.55,12782.0,12823.6,16964332.0,16323200000.0
218,2010-11-12,12788.55,12826.65,12428.8,12457.3,19917411.0,19243100000.0
219,2010-11-15,12467.5,12789.45,12445.55,12762.15,25614346.0,26134100000.0
220,2010-11-16,12826.9,12826.9,12436.5,12524.45,25396501.0,24418400000.0
221,2010-11-18,12630.9,12630.9,12050.35,12315.15,35496342.0,36810700000.0
222,2010-11-19,12325.75,12325.75,12013.65,12062.95,21412722.0,19804100000.0
223,2010-11-22,12120.8,12414.55,12054.55,12390.1,25919988.0,20955400000.0
224,2010-11-23,12318.8,12318.8,11891.35,12206.45,25581537.0,25373700000.0
225,2010-11-24,12206.0,12292.85,11746.75,11842.55,28493254.0,24496400000.0
226,2010-11-25,11897.9,11962.1,11608.3,11652.4,44833925.0,39891000000.0
227,2010-11-26,11703.25,11874.55,11362.9,11668.85,40363826.0,31240300000.0
228,2010-11-29,11731.35,11855.7,11707.85,11828.35,25574288.0,18399600000.0
229,2010-11-30,11811.1,12031.25,11725.5,11952.6,34647534.0,29136400000.0
230,2010-12-01,11987.7,12345.35,11963.85,12310.75,24162268.0,22792400000.0
231,2010-12-02,12411.0,12535.85,12389.65,12472.6,21526225.0,19961100000.0
232,2010-12-03,12453.25,12464.1,12232.7,12349.2,20315958.0,16071100000.0
233,2010-12-06,12427.95,12429.45,12011.5,12051.2,21573371.0,21058600000.0
234,2010-12-07,12040.4,12040.4,11629.5,11695.3,33009574.0,30707900000.0
235,2010-12-08,11646.0,11646.0,11403.85,11460.2,29991236.0,28897800000.0
236,2010-12-09,11470.65,11534.0,11043.95,11116.05,34767654.0,34459500000.0
237,2010-12-10,11087.75,11482.7,10977.9,11447.0,32866394.0,34365000000.0
238,2010-12-13,11527.35,11565.35,11270.1,11518.1,23768249.0,23708900000.0
239,2010-12-14,11558.4,11623.7,11441.4,11560.5,17221835.0,17263400000.0
240,2010-12-15,11478.85,11490.35,11150.95,11196.3,20872803.0,21947000000.0
241,2010-12-16,11231.15,11484.95,11147.45,11424.15,23470025.0,25335200000.0
242,2010-12-20,11401.05,11404.65,11237.2,11267.1,16926173.0,16000800000.0
243,2010-12-21,11294.35,11571.0,11294.35,11537.25,18916288.0,17113600000.0
244,2010-12-22,11597.55,11634.65,11408.15,11467.7,15145495.0,14044200000.0
245,2010-12-23,11510.5,11541.05,11432.15,11469.05,10083768.0,8910600000.0
246,2010-12-24,11412.65,11510.55,11390.1,11477.05,8154031.0,8425000000.0
247,2010-12-27,11491.4,11543.9,11441.55,11470.95,6770974.0,7272600000.0
248,2010-12-28,11497.35,11497.35,11392.9,11427.3,8881475.0,7955100000.0
249,2010-12-29,11448.65,11627.1,11433.3,11612.9,9234226.0,9682300000.0
250,2010-12-30,11605.05,11662.1,11573.7,11629.3,15063594.0,16305200000.0
251,2010-12-31,11633.65,11828.4,11631.2,11791.45,12556910.0,13453900000.0
252,2011-01-03,11882.1,11912.15,11826.95,11855.75,8895927.0,9092900000.0
253,2011-01-04,11868.4,11872.8,11545.55,11564.05,16041214.0,19499800000.0
254,2011-01-05,11545.75,11545.75,11265.55,11305.45,19689201.0,19888600000.0
255,2011-01-06,11350.7,11377.1,11164.75,11186.8,19559984.0,21141300000.0
256,2011-01-07,11146.45,11258.5,11007.9,11053.35,25192954.0,27460500000.0
257,2011-01-10,11024.5,11072.7,10671.6,10700.65,21584988.0,23891600000.0
258,2011-01-11,10734.2,10951.2,10620.8,10833.55,22297958.0,24074100000.0
259,2011-01-12,10906.4,11161.15,10728.45,11128.15,24855243.0,27032400000.0
260,2011-01-13,11125.95,11127.95,10676.5,10716.65,18520804.0,19391800000.0
261,2011-01-14,10746.8,10907.3,10387.9,10432.9,19299172.0,20546400000.0
262,2011-01-17,10459.6,10571.8,10373.8,10471.1,17582785.0,15290800000.0
263,2011-01-18,10534.3,10677.95,10520.3,10618.5,15798854.0,14668600000.0
264,2011-01-19,10646.0,10715.05,10562.25,10615.15,16373787.0,16201000000.0
265,2011-01-20,10579.25,10878.8,10493.25,10798.35,20737998.0,19565400000.0
266,2011-01-21,10750.4,10923.7,10740.0,10889.4,20711935.0,20731000000.0
267,2011-01-24,10923.75,11177.85,10913.45,11151.15,25594559.0,29791900000.0
268,2011-01-25,11183.55,11256.95,10849.4,10872.95,26933578.0,29018200000.0
269,2011-01-27,10946.4,10970.85,10639.85,10676.15,33825401.0,26582300000.0
270,2011-01-28,10690.05,10736.4,10481.1,10578.25,30566761.0,24620200000.0
271,2011-01-31,10444.35,10696.3,10400.25,10641.85,23667220.0,19954500000.0
272,2011-02-01,10683.45,10683.45,10457.8,10481.2,19052700.0,18543400000.0
273,2011-02-02,10599.0,10614.95,10418.2,10470.15,16558714.0,15867000000.0
274,2011-02-03,10460.95,10704.3,10429.5,10670.6,14250534.0,13830100000.0
275,2011-02-04,10632.9,10772.45,10385.9,10433.85,16887180.0,17983700000.0
276,2011-02-07,10457.8,10509.8,10354.6,10384.05,14265174.0,13066100000.0
277,2011-02-08,10431.05,10431.05,10119.45,10147.75,19757849.0,18804700000.0
278,2011-02-09,10131.35,10294.8,10038.15,10116.65,21990881.0,18283500000.0
279,2011-02-10,10106.25,10227.75,10017.85,10074.1,18142965.0,17599900000.0
280,2011-02-11,10061.4,10473.45,10061.4,10447.75,17556064.0,17191900000.0
281,2011-02-14,10477.85,10815.7,10477.85,10802.55,15441564.0,15934100000.0
282,2011-02-15,10821.5,11035.15,10722.7,10959.7,21402975.0,20601800000.0
283,2011-02-16,10929.25,11024.25,10908.65,10960.7,13368018.0,12613000000.0
284,2011-02-17,10996.25,11190.2,10918.1,11134.7,17923022.0,16559100000.0
285,2011-02-18,11153.8,11300.45,10915.35,10949.7,24049126.0,24541500000.0
286,2011-02-21,10935.3,11070.35,10806.3,11050.1,12743472.0,12751600000.0
287,2011-02-22,10957.5,10957.5,10777.65,10836.8,12459726.0,12775100000.0
288,2011-02-23,10776.8,10857.85,10628.65,10646.45,14092148.0,15762800000.0
289,2011-02-24,10603.25,10643.25,10169.0,10210.75,30494243.0,27219600000.0
290,2011-02-25,10329.65,10510.5,10263.15,10435.85,17310426.0,18599700000.0
291,2011-02-28,10512.2,10744.85,10364.35,10435.35,20882243.0,21248300000.0
292,2011-03-01,10541.95,10906.15,10528.35,10885.4,17467260.0,16821400000.0
293,2011-03-03,10805.0,11066.4,10759.7,10914.5,23317864.0,23834500000.0
294,2011-03-04,11008.9,11134.1,10924.1,10963.4,15478227.0,15405600000.0
295,2011-03-07,10886.1,10886.1,10658.3,10782.25,13400598.0,13187300000.0
296,2011-03-08,10782.6,10962.7,10779.15,10931.55,11611009.0,12201900000.0
297,2011-03-09,10987.4,11054.0,10904.6,10974.8,13624530.0,13886800000.0
298,2011-03-10,10920.65,10920.65,10783.3,10850.25,8570911.0,9834700000.0
299,2011-03-11,10772.9,10904.2,10697.1,10740.95,10342964.0,11032200000.0
300,2011-03-14,10730.4,10916.65,10730.4,10893.25,8549523.0,9377400000.0
301,2011-03-15,10673.9,10784.2,10591.3,10725.8,15737040.0,14713800000.0
302,2011-03-16,10777.1,11001.25,10777.1,10957.6,14642372.0,14757100000.0
303,2011-03-17,10881.85,11018.3,10824.4,10851.95,18742418.0,20089500000.0
304,2011-03-18,10882.0,10927.25,10699.4,10715.9,12681381.0,11251300000.0
305,2011-03-21,10795.65,10814.75,10661.15,10723.6,8612801.0,8317200000.0
306,2011-03-22,10759.95,10822.25,10726.25,10771.3,10534300.0,10289700000.0
307,2011-03-23,10755.85,10972.3,10744.7,10958.1,15854028.0,14190100000.0
308,2011-03-24,11001.75,11112.6,11001.75,11070.35,12482356.0,10669900000.0
309,2011-03-25,11179.2,11420.4,11136.45,11387.3,17583644.0,16572300000.0
310,2011-03-28,11348.85,11599.0,11348.15,11523.4,23406895.0,19705200000.0
311,2011-03-29,11522.75,11657.6,11507.45,11582.5,15435007.0,17024200000.0
312,2011-03-30,11625.5,11801.65,11625.5,11765.2,14811466.0,16772400000.0
313,2011-03-31,11804.95,11898.4,11569.25,11705.45,29672943.0,35014500000.0
314,2011-04-01,11713.05,11738.45,11540.85,11590.95,13335249.0,16647300000.0
315,2011-04-04,11614.45,11840.7,11614.45,11804.3,14005913.0,13663600000.0
316,2011-04-05,11853.6,11861.15,11678.1,11798.9,15299091.0,14228300000.0
317,2011-04-06,11784.55,11838.05,11686.55,11730.05,14274670.0,16017400000.0
318,2011-04-07,11724.75,11825.0,11656.7,11754.4,11993254.0,12937900000.0
319,2011-04-08,11751.8,11853.35,11632.55,11673.25,14180172.0,13662600000.0
320,2011-04-11,11591.0,11637.0,11551.75,11597.8,12854286.0,13906600000.0
321,2011-04-13,11531.45,11856.35,11490.55,11839.5,15316571.0,16489000000.0
322,2011-04-15,11810.1,11950.7,11707.6,11735.65,17418048.0,17919500000.0
323,2011-04-18,11754.2,11887.1,11525.05,11539.75,18486367.0,17757800000.0
324,2011-04-19,11562.95,11631.15,11482.15,11586.75,20321825.0,12834800000.0
325,2011-04-20,11678.7,11813.7,11614.6,11794.55,12736970.0,12893100000.0
326,2011-04-21,11857.45,11926.05,11836.95,11894.75,13366984.0,15391200000.0
327,2011-04-25,11860.35,11978.05,11860.35,11879.0,14411528.0,15965500000.0
328,2011-04-26,11903.8,11912.45,11709.8,11867.7,14145291.0,15995400000.0
329,2011-04-27,11922.3,11936.35,11732.25,11779.85,12586281.0,15182300000.0
330,2011-04-28,11851.75,11855.2,11659.5,11684.8,24039397.0,27891800000.0
331,2011-04-29,11671.05,11723.25,11406.85,11483.75,18882062.0,18613400000.0
