,timestamp,Open,High,Low,Close,Volume
0,2015-01-01 00:00:00,0.0,0.0,0.0,3499.7,0.0
1,2015-01-02 00:00:00,0.0,0.0,0.0,3443.75,0.0
2,2015-01-05 00:00:00,0.0,0.0,0.0,3434.75,0.0
3,2015-01-06 00:00:00,0.0,0.0,0.0,3425.85,0.0
4,2015-01-07 00:00:00,0.0,0.0,0.0,3495.6,0.0
5,2015-01-08 00:00:00,0.0,0.0,0.0,3489.65,0.0
6,2015-01-09 00:00:00,0.0,0.0,0.0,3450.05,0.0
7,2015-01-12 00:00:00,0.0,0.0,0.0,3438.2,0.0
8,2015-01-13 00:00:00,0.0,0.0,0.0,3483.0,0.0
9,2015-01-14 00:00:00,0.0,0.0,0.0,3773.95,0.0
10,2015-01-15 00:00:00,0.0,0.0,0.0,3860.2,0.0
11,2015-01-16 00:00:00,0.0,0.0,0.0,3937.8,0.0
12,2015-01-19 00:00:00,0.0,0.0,0.0,3901.75,0.0
13,2015-01-20 00:00:00,0.0,0.0,0.0,3904.75,0.0
14,2015-01-21 00:00:00,0.0,0.0,0.0,3817.4,0.0
15,2015-01-22 00:00:00,0.0,0.0,0.0,3840.65,0.0
16,2015-01-23 00:00:00,0.0,0.0,0.0,3870.15,0.0
17,2015-01-27 00:00:00,0.0,0.0,0.0,4169.55,0.0
18,2015-01-28 00:00:00,0.0,0.0,0.0,4322.6,0.0
19,2015-01-29 00:00:00,0.0,0.0,0.0,4128.4,0.0
20,2015-01-30 00:00:00,0.0,0.0,0.0,4050.55,0.0
21,2015-02-02 00:00:00,0.0,0.0,0.0,4160.1,0.0
22,2015-02-03 00:00:00,0.0,0.0,0.0,4172.3,0.0
23,2015-02-04 00:00:00,0.0,0.0,0.0,4107.2,0.0
24,2015-02-05 00:00:00,0.0,0.0,0.0,4130.5,0.0
25,2015-02-06 00:00:00,0.0,0.0,0.0,4042.5,0.0
26,2015-02-09 00:00:00,0.0,0.0,0.0,4007.0,0.0
27,2015-02-10 00:00:00,0.0,0.0,0.0,4003.8,0.0
28,2015-02-11 00:00:00,0.0,0.0,0.0,4112.35,0.0
29,2015-02-12 00:00:00,0.0,0.0,0.0,4126.25,0.0
30,2015-02-13 00:00:00,0.0,0.0,0.0,4184.4,0.0
31,2015-02-16 00:00:00,0.0,0.0,0.0,4306.25,0.0
32,2015-02-18 00:00:00,0.0,0.0,0.0,4319.0,0.0
33,2015-02-19 00:00:00,0.0,0.0,0.0,4309.45,0.0
34,2015-02-20 00:00:00,0.0,0.0,0.0,4191.2,0.0
35,2015-02-23 00:00:00,0.0,0.0,0.0,4162.55,0.0
36,2015-02-24 00:00:00,0.0,0.0,0.0,4120.35,0.0
37,2015-02-25 00:00:00,0.0,0.0,0.0,4081.5,0.0
38,2015-02-26 00:00:00,0.0,0.0,0.0,4096.85,0.0
39,2015-02-27 00:00:00,0.0,0.0,0.0,4107.1,0.0
40,2015-02-28 00:00:00,0.0,0.0,0.0,4384.95,0.0
41,2015-03-02 00:00:00,0.0,0.0,0.0,4371.35,0.0
42,2015-03-03 00:00:00,0.0,0.0,0.0,4329.9,0.0
43,2015-03-04 00:00:00,0.0,0.0,0.0,4312.95,0.0
44,2015-03-05 00:00:00,0.0,0.0,0.0,4341.85,0.0
45,2015-03-09 00:00:00,0.0,0.0,0.0,4214.9,0.0
46,2015-03-10 00:00:00,0.0,0.0,0.0,4182.5,0.0
47,2015-03-11 00:00:00,0.0,0.0,0.0,4132.7,0.0
48,2015-03-12 00:00:00,0.0,0.0,0.0,4139.5,0.0
49,2015-03-13 00:00:00,0.0,0.0,0.0,4107.6,0.0
50,2015-03-16 00:00:00,0.0,0.0,0.0,4005.1,0.0
51,2015-03-17 00:00:00,0.0,0.0,0.0,4033.9,0.0
52,2015-03-18 00:00:00,0.0,0.0,0.0,4048.05,0.0
53,2015-03-19 00:00:00,0.0,0.0,0.0,4035.5,0.0
54,2015-03-20 00:00:00,0.0,0.0,0.0,4020.5,0.0
55,2015-03-23 00:00:00,0.0,0.0,0.0,3993.0,0.0
56,2015-03-24 00:00:00,0.0,0.0,0.0,3968.05,0.0
57,2015-03-25 00:00:00,0.0,0.0,0.0,3948.2,0.0
58,2015-03-26 00:00:00,0.0,0.0,0.0,3956.55,0.0
59,2015-03-27 00:00:00,0.0,0.0,0.0,3961.65,0.0
60,2015-03-30 00:00:00,0.0,0.0,0.0,3999.65,0.0
61,2015-03-31 00:00:00,0.0,0.0,0.0,4108.45,0.0
62,2015-04-01 00:00:00,0.0,0.0,0.0,4140.05,0.0
