,timestamp,Open,High,Low,Close,Volume
412,8/31/16 0:00,0,0,0,11011.1,0
413,9/1/16 0:00,0,0,0,11160.85,0
414,9/2/16 0:00,0,0,0,11139.8,0
415,9/6/16 0:00,0,0,0,11265.85,0
416,9/7/16 0:00,0,0,0,11393.3,0
417,9/8/16 0:00,0,0,0,1162.8,0
418,9/9/16 0:00,0,0,0,1153.55,0
419,9/12/16 0:00,0,0,0,1094.4,0
420,9/14/16 0:00,0,0,0,1101.05,0
421,9/15/16 0:00,0,0,0,1099,0
422,9/16/16 0:00,0,0,0,1087.85,0
423,9/19/16 0:00,0,0,0,1075.9,0
424,9/20/16 0:00,0,0,0,1075.05,0
425,9/21/16 0:00,0,0,0,1070.25,0
426,9/22/16 0:00,0,0,0,1127.95,0
427,9/23/16 0:00,0,0,0,1126.5,0
428,9/26/16 0:00,0,0,0,1122.8,0
429,9/27/16 0:00,0,0,0,1098.6,0
430,9/28/16 0:00,0,0,0,1106.1,0
431,9/29/16 0:00,0,0,0,1037.15,0
432,9/30/16 0:00,0,0,0,1055.9,0
433,10/3/16 0:00,0,0,0,1086.7,0
434,10/4/16 0:00,0,0,0,1083.75,0
435,10/5/16 0:00,0,0,0,1074.25,0
436,10/6/16 0:00,0,0,0,1077.25,0
437,10/7/16 0:00,0,0,0,1082.5,0
438,10/10/16 0:00,0,0,0,1073.95,0
439,10/13/16 0:00,0,0,0,1053.95,0
440,10/14/16 0:00,0,0,0,1061.3,0
441,10/17/16 0:00,0,0,0,1078.85,0
442,10/18/16 0:00,0,0,0,1117.35,0
443,10/19/16 0:00,0,0,0,1118.85,0
444,10/20/16 0:00,0,0,0,1121.4,0
445,10/21/16 0:00,0,0,0,1134.3,0
446,10/24/16 0:00,0,0,0,1128.95,0
447,10/25/16 0:00,0,0,0,1141.7,0
448,10/26/16 0:00,0,0,0,1148.4,0
449,10/27/16 0:00,0,0,0,1104.8,0
450,10/28/16 0:00,0,0,0,1072.55,0
451,10/30/16 0:00,0,0,0,1080.4,0
452,11/1/16 0:00,0,0,0,1060.8,0
453,11/2/16 0:00,0,0,0,1019.85,0
454,11/3/16 0:00,0,0,0,1030.85,0
455,11/4/16 0:00,0,0,0,993.15,0
456,11/7/16 0:00,0,0,0,990.4,0
457,11/8/16 0:00,0,0,0,983.7,0
458,11/9/16 0:00,0,0,0,929.15,0
459,11/10/16 0:00,0,0,0,929.2,0
460,11/11/16 0:00,0,0,0,858.1,0
461,11/15/16 0:00,0,0,0,815.05,0
462,11/16/16 0:00,0,0,0,899.8,0
463,11/17/16 0:00,0,0,0,871.15,0
464,11/18/16 0:00,0,0,0,878.4,0
465,11/21/16 0:00,0,0,0,832.2,0
466,11/22/16 0:00,0,0,0,858,0
467,11/23/16 0:00,0,0,0,850.25,0
468,11/24/16 0:00,0,0,0,820.7,0
469,11/25/16 0:00,0,0,0,877.9,0
470,11/28/16 0:00,0,0,0,879.25,0
471,11/29/16 0:00,0,0,0,907.25,0
472,11/30/16 0:00,0,0,0,919.8,0
473,12/1/16 0:00,0,0,0,914.2,0
474,12/2/16 0:00,0,0,0,886.5,0
475,12/5/16 0:00,0,0,0,902.25,0
476,12/6/16 0:00,0,0,0,898.05,0
477,12/7/16 0:00,0,0,0,891.05,0
478,12/8/16 0:00,0,0,0,911.55,0
479,12/9/16 0:00,0,0,0,896.35,0
480,12/12/16 0:00,0,0,0,843.6,0
481,12/13/16 0:00,0,0,0,836.75,0
482,12/14/16 0:00,0,0,0,848.75,0
483,12/15/16 0:00,0,0,0,853.8,0
484,12/16/16 0:00,0,0,0,850.8,0
485,12/19/16 0:00,0,0,0,822.9,0
486,12/20/16 0:00,0,0,0,805.8,0
487,12/21/16 0:00,0,0,0,788.6,0
488,12/22/16 0:00,0,0,0,765.4,0
489,12/23/16 0:00,0,0,0,808.95,0
490,12/26/16 0:00,0,0,0,810,0
491,12/27/16 0:00,0,0,0,809.75,0
492,12/28/16 0:00,0,0,0,820.2,0
493,12/29/16 0:00,0,0,0,833.35,0
494,12/30/16 0:00,0,0,0,842.2,0
495,1/2/17 0:00,0,0,0,870.05,0
496,1/3/17 0:00,0,0,0,884,0
497,1/4/17 0:00,0,0,0,871.9,0
498,1/5/17 0:00,0,0,0,899.75,0
499,1/6/17 0:00,0,0,0,878.45,0
500,1/9/17 0:00,0,0,0,878.25,0
501,1/10/17 0:00,0,0,0,899.75,0
502,1/11/17 0:00,0,0,0,896.15,0
503,1/12/17 0:00,0,0,0,891.2,0
504,1/13/17 0:00,0,0,0,900.05,0
505,1/16/17 0:00,0,0,0,917.7,0
506,1/17/17 0:00,0,0,0,914.35,0
507,1/18/17 0:00,0,0,0,930.35,0
508,1/19/17 0:00,0,0,0,926.3,0
509,1/20/17 0:00,0,0,0,907.7,0
510,1/23/17 0:00,0,0,0,929.65,0
511,1/24/17 0:00,0,0,0,929.75,0
512,1/25/17 0:00,0,0,0,999.85,0
513,1/27/17 0:00,0,0,0,995.85,0
514,1/30/17 0:00,0,0,0,1054.8,0
515,1/31/17 0:00,0,0,0,1036.9,0
516,2/1/17 0:00,0,0,0,1066.15,0
517,2/2/17 0:00,0,0,0,1054.15,0
518,2/3/17 0:00,0,0,0,1047.35,0
519,2/6/17 0:00,0,0,0,1073.7,0
520,2/7/17 0:00,0,0,0,1060.95,0
521,2/8/17 0:00,0,0,0,1049.45,0
522,2/9/17 0:00,0,0,0,1040.85,0
523,2/10/17 0:00,0,0,0,1055.45,0
524,2/13/17 0:00,0,0,0,1058.95,0
525,2/14/17 0:00,0,0,0,1059.5,0
526,2/15/17 0:00,0,0,0,1040.4,0
527,2/16/17 0:00,0,0,0,1094.35,0
528,2/17/17 0:00,0,0,0,1089.5,0
529,2/20/17 0:00,0,0,0,1095.9,0
530,2/21/17 0:00,0,0,0,1095.9,0
531,2/22/17 0:00,0,0,0,1076.25,0
532,2/23/17 0:00,0,0,0,1068.2,0
533,2/27/17 0:00,0,0,0,1091.6,0
534,2/28/17 0:00,0,0,0,1108.2,0
535,3/1/17 0:00,0,0,0,1075.85,0
536,3/2/17 0:00,0,0,0,1048.75,0
537,3/3/17 0:00,0,0,0,1046.25,0
538,3/6/17 0:00,0,0,0,1033.95,0
539,3/7/17 0:00,0,0,0,1052.4,0
540,3/8/17 0:00,0,0,0,1081.2,0
541,3/9/17 0:00,0,0,0,1087.2,0
542,3/10/17 0:00,0,0,0,1094.5,0
543,3/14/17 0:00,0,0,0,1126.7,0
544,3/15/17 0:00,0,0,0,1134.55,0
545,3/16/17 0:00,0,0,0,1163.5,0
546,3/17/17 0:00,0,0,0,1159.3,0
547,3/20/17 0:00,0,0,0,1172.55,0
548,3/21/17 0:00,0,0,0,1174.55,0
549,3/22/17 0:00,0,0,0,1159.7,0
550,3/23/17 0:00,0,0,0,1185.75,0
551,3/24/17 0:00,0,0,0,1177.05,0
552,3/27/17 0:00,0,0,0,1185,0
553,3/28/17 0:00,0,0,0,1194.75,0
554,3/29/17 0:00,0,0,0,1180.75,0
555,3/30/17 0:00,0,0,0,1181.05,0
556,3/31/17 0:00,0,0,0,1171.1,0
557,4/3/17 0:00,0,0,0,1181.75,0
558,4/5/17 0:00,0,0,0,1173.1,0
559,4/6/17 0:00,0,0,0,1198.1,0
560,4/7/17 0:00,0,0,0,1201.6,0
561,4/10/17 0:00,0,0,0,1240.75,0
562,4/11/17 0:00,0,0,0,1255.95,0
563,4/12/17 0:00,0,0,0,1266.2,0
564,4/13/17 0:00,0,0,0,1273.9,0
565,4/17/17 0:00,0,0,0,1259.55,0
566,4/18/17 0:00,0,0,0,1236.05,0
567,4/19/17 0:00,0,0,0,1242.95,0
568,4/20/17 0:00,0,0,0,1252,0
569,4/21/17 0:00,0,0,0,1246.95,0
570,4/24/17 0:00,0,0,0,1271.75,0
571,4/25/17 0:00,0,0,0,1341.7,0
572,4/26/17 0:00,0,0,0,1309.7,0
573,4/27/17 0:00,0,0,0,1285.7,0
574,4/28/17 0:00,0,0,0,1276.2,0
575,5/2/17 0:00,0,0,0,1268.6,0
576,5/3/17 0:00,0,0,0,1270.1,0
577,5/4/17 0:00,0,0,0,1296.55,0
578,5/5/17 0:00,0,0,0,1274.25,0
579,5/8/17 0:00,0,0,0,1272,0
580,5/9/17 0:00,0,0,0,1286.1,0
581,5/10/17 0:00,0,0,0,1327,0
582,5/11/17 0:00,0,0,0,1339.7,0
583,5/12/17 0:00,0,0,0,1314.75,0
584,5/15/17 0:00,0,0,0,1332.95,0
585,5/16/17 0:00,0,0,0,1347.75,0
586,5/17/17 0:00,0,0,0,1324.8,0
587,5/18/17 0:00,0,0,0,1314.55,0
588,5/19/17 0:00,0,0,0,1289.15,0
589,5/22/17 0:00,0,0,0,1242.15,0
590,5/23/17 0:00,0,0,0,1233.75,0
591,5/24/17 0:00,0,0,0,1224.35,0
592,5/25/17 0:00,0,0,0,1258.85,0
593,5/26/17 0:00,0,0,0,1317.8,0
594,5/29/17 0:00,0,0,0,1307.45,0
595,5/30/17 0:00,0,0,0,1321.55,0
596,5/31/17 0:00,0,0,0,1326.95,0
597,6/1/17 0:00,0,0,0,1327.35,0
598,6/2/17 0:00,0,0,0,1361.25,0
599,6/5/17 0:00,0,0,0,1363.1,0
600,6/6/17 0:00,0,0,0,1336.65,0
601,6/7/17 0:00,0,0,0,1343.15,0
602,6/8/17 0:00,0,0,0,1361.7,0
603,6/9/17 0:00,0,0,0,1376.85,0
604,6/12/17 0:00,0,0,0,1364.95,0
605,6/13/17 0:00,0,0,0,1371.5,0
606,6/14/17 0:00,0,0,0,1361,0
607,6/15/17 0:00,0,0,0,1405.25,0
608,6/16/17 0:00,0,0,0,1410.3,0
609,6/19/17 0:00,0,0,0,1399.85,0
610,6/20/17 0:00,0,0,0,1409.6,0
611,6/21/17 0:00,0,0,0,1416.65,0
612,6/22/17 0:00,0,0,0,1401.8,0
613,6/23/17 0:00,0,0,0,1400.75,0
614,6/27/17 0:00,0,0,0,1349.95,0
615,6/28/17 0:00,0,0,0,1372.35,0
616,6/29/17 0:00,0,0,0,1376.3,0
617,6/30/17 0:00,0,0,0,1373.1,0
618,7/3/17 0:00,0,0,0,1387.15,0
619,7/4/17 0:00,0,0,0,1379.55,0
620,7/5/17 0:00,0,0,0,1398.55,0
621,7/6/17 0:00,0,0,0,1399.3,0
622,7/7/17 0:00,0,0,0,1391.7,0
623,7/10/17 0:00,0,0,0,1412.8,0
624,7/11/17 0:00,0,0,0,1419.2,0
625,7/12/17 0:00,0,0,0,1443.7,0
626,7/13/17 0:00,0,0,0,1485.9,0
627,7/14/17 0:00,0,0,0,1499.4,0
628,7/17/17 0:00,0,0,0,1538.5,0
629,7/18/17 0:00,0,0,0,1512.35,0
630,7/19/17 0:00,0,0,0,1541.85,0
631,7/20/17 0:00,0,0,0,1595.35,0
632,7/21/17 0:00,0,0,0,1621.35,0
633,7/24/17 0:00,0,0,0,1597.4,0
634,7/25/17 0:00,0,0,0,1627.5,0
635,7/26/17 0:00,0,0,0,1687.15,0
636,7/27/17 0:00,0,0,0,1679.35,0
637,7/28/17 0:00,0,0,0,1701.35,0
638,7/31/17 0:00,0,0,0,1703.1,0
639,8/1/17 0:00,0,0,0,1716.25,0
640,8/2/17 0:00,0,0,0,1707.2,0
641,8/3/17 0:00,0,0,0,1701.75,0
642,8/4/17 0:00,0,0,0,1723.45,0
643,8/7/17 0:00,0,0,0,1798.15,0
644,8/8/17 0:00,0,0,0,1779.8,0
645,8/9/17 0:00,0,0,0,1697.7,0
646,8/10/17 0:00,0,0,0,1635.6,0
647,8/11/17 0:00,0,0,0,1695.4,0
648,8/14/17 0:00,0,0,0,1710.9,0
649,8/16/17 0:00,0,0,0,1721.35,0
650,8/17/17 0:00,0,0,0,1728.75,0
651,8/18/17 0:00,0,0,0,1704.95,0
652,8/21/17 0:00,0,0,0,1690.6,0
