,timestamp,Open,High,Low,Close,Volume
0,2016-07-01 00:00:00,0.0,0.0,0.0,520.3,0.0
1,2016-07-04 00:00:00,0.0,0.0,0.0,531.05,0.0
2,2016-07-05 00:00:00,0.0,0.0,0.0,517.5,0.0
3,2016-07-07 00:00:00,0.0,0.0,0.0,506.2,0.0
4,2016-07-08 00:00:00,0.0,0.0,0.0,502.5,0.0
5,2016-07-11 00:00:00,0.0,0.0,0.0,503.4,0.0
6,2016-07-12 00:00:00,0.0,0.0,0.0,496.75,0.0
7,2016-07-13 00:00:00,0.0,0.0,0.0,500.25,0.0
8,2016-07-14 00:00:00,0.0,0.0,0.0,506.55,0.0
9,2016-07-15 00:00:00,0.0,0.0,0.0,506.8,0.0
10,2016-07-18 00:00:00,0.0,0.0,0.0,509.9,0.0
11,2016-07-19 00:00:00,0.0,0.0,0.0,509.45,0.0
12,2016-07-20 00:00:00,0.0,0.0,0.0,510.1,0.0
13,2016-07-21 00:00:00,0.0,0.0,0.0,503.9,0.0
14,2016-07-22 00:00:00,0.0,0.0,0.0,508.1,0.0
15,2016-07-25 00:00:00,0.0,0.0,0.0,504.55,0.0
16,2016-07-26 00:00:00,0.0,0.0,0.0,499.4,0.0
17,2016-07-27 00:00:00,0.0,0.0,0.0,498.0,0.0
18,2016-07-28 00:00:00,0.0,0.0,0.0,506.35,0.0
19,2016-07-29 00:00:00,0.0,0.0,0.0,508.8,0.0
20,2016-08-01 00:00:00,0.0,0.0,0.0,512.35,0.0
21,2016-08-02 00:00:00,0.0,0.0,0.0,519.4,0.0
22,2016-08-03 00:00:00,0.0,0.0,0.0,511.35,0.0
23,2016-08-04 00:00:00,0.0,0.0,0.0,517.0,0.0
24,2016-08-05 00:00:00,0.0,0.0,0.0,519.55,0.0
25,2016-08-08 00:00:00,0.0,0.0,0.0,530.3,0.0
26,2016-08-09 00:00:00,0.0,0.0,0.0,540.3,0.0
27,2016-08-10 00:00:00,0.0,0.0,0.0,535.1,0.0
28,2016-08-11 00:00:00,0.0,0.0,0.0,532.5,0.0
29,2016-08-12 00:00:00,0.0,0.0,0.0,536.85,0.0
30,2016-08-16 00:00:00,0.0,0.0,0.0,537.1,0.0
31,2016-08-17 00:00:00,0.0,0.0,0.0,549.35,0.0
32,2016-08-18 00:00:00,0.0,0.0,0.0,570.9,0.0
33,2016-08-19 00:00:00,0.0,0.0,0.0,577.35,0.0
34,2016-08-22 00:00:00,0.0,0.0,0.0,591.55,0.0
35,2016-08-23 00:00:00,0.0,0.0,0.0,580.45,0.0
36,2016-08-24 00:00:00,0.0,0.0,0.0,595.9,0.0
37,2016-08-25 00:00:00,0.0,0.0,0.0,586.75,0.0
38,2016-08-26 00:00:00,0.0,0.0,0.0,596.3,0.0
39,2016-08-29 00:00:00,0.0,0.0,0.0,613.9,0.0
40,2016-08-30 00:00:00,0.0,0.0,0.0,641.85,0.0
41,2016-08-31 00:00:00,0.0,0.0,0.0,652.25,0.0
